Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-22-4609-01A-21R-2125-07	0.0701356462792936	0	0.0961247213154573	0.0965977562823701	0	0.157061750046104	0.047266343698929	0.00548519261573128	0.0211080464227531	0	0	0.0269048882762222	0.00923779179039985	0.189267837506408	0.0675576751564472	0.104487296275787	0.0275442485767629	0	0.072921994894428	0	0	0.00829881086290633	0.015	0.24997772636175	0.97999856254923
TCGA-77-7463-01A-11R-2045-07	0.06136184825541	0	0.0533873645277711	0.00646255432752632	0	0.171532347821539	0	0.0643042176370607	0.0278910024730349	0	0.0172123574747329	0.0041058458549297	0	0.20633825434027	0.0657492437200101	0.119589622405938	0.0886739187955323	0	0.099193522864587	0	0	0.0141978995016572	0.034	0.165353893557943	1.01271587696786
TCGA-77-8145-01A-11R-2247-07	0.240220397232768	0	0.105967216730384	0.039643212164467	0	0.135081429294137	0.0297395573616533	0.0128411369789894	0.0336885927040343	0	0.0464195076280345	0	0	0.222985282431314	0.0314117480900549	0.0376023979138416	0	0	0	0.0556797183989433	0.0014007061668208	0.00731909690455837	0.002	0.384427636326509	0.927301396815242
TCGA-22-5481-01A-31R-1949-07	0.0788893990373868	0	0.147249668772518	0.212832214535458	0	0.0870437576558399	0.0453729113126055	0.092753064863882	0.0234342737089632	0	0	0.0408202500272905	0.0205894790275429	0.0801749452958902	0.0958294076606134	0.0399466071591345	0.0115190899757138	0	0.0235449309671614	0	0	0	0.00800000000000001	0.327562539737238	0.955698311463468
TCGA-58-A46J-01A-11R-A24H-07	0.117518851576787	0	0.0361607443740633	0.0898318551968823	0	0.068842568679483	0	0.0803568472723718	0.0666990185775092	0	0	0.0209945506492601	0	0.0731400056321029	0.0450329137512018	0.178885986566623	0.0216538237144702	0.0382422409758274	0.100994359118957	0	0	0.0616462339144609	0.02	0.229638572474068	0.984976734107862
TCGA-66-2756-01A-01R-0851-07	0.0360094554984269	0	0.0748745370332537	0.144912228535953	0	0.0722525997837084	0.0144333716865982	0.139341734756283	0.0892628598346061	0	0.0142909831995374	0.0147193013526335	0.0186201759619731	0.121605715172148	0.087750447073587	0.128342682227557	0.0203892812492907	0	0.0021861580115966	0	0	0.0210084686228476	0.035	0.157678942198256	1.02626629661172
TCGA-60-2695-01A-01R-0851-07	0.0979878962092346	0	0.0494934657533388	0.254916924404351	0	0.0883749860906646	0.00458808510972213	0.0700690883282909	0.0275191438955508	0	0.0371629436149239	0	0.00570729384095486	0.0703450580224926	0.0960224478286113	0.144143529445229	0.0131846958660849	0	0.0250095968197514	0	0	0.0154748447707991	0.025	0.197886752196475	1.01033314611691
TCGA-43-8118-01A-11R-2403-07	0.0659349030426627	0	0.0135804315764326	0.0336195373458405	0	0.109376319041287	0	0	0.00772653721478056	0	0.0273100154568191	0	0	0.383878642991653	0.0197629699173298	0.235127721871434	0.00038257279820541	0	0.0734533953112292	0	0	0.0298469534323268	0.00900000000000001	0.304167760277296	0.973878417876325
TCGA-66-2753-01A-01R-0980-07	0.165873167435505	0	0.116903205158485	0.0547289149295845	0	0.230637456444097	0	0.00569441356806892	0.00912880473249012	0	0	0.0292443457276946	0	0.0750813740316406	0.0444204831132183	0.140025214260873	0.0297879816363469	0.00213712621562606	0.0363137201631513	0	0	0.0600237925832194	0.004	0.352485854276598	0.938838273075563
TCGA-NC-A5HG-01A-11R-A26W-07	0.0131613684688817	0	0	0.177655475039785	0	0	0.0931893444997103	0.072170220977389	0.0344130824860631	0	0.0224589614737691	0	0.0121901609400712	0.0732498311389564	0.138726397510152	0.2061696919868	0.0160636732388333	0.060124507911576	0.0606837398048077	0	0	0.0197435445232057	0.197	0.0426535831247555	1.07151511344976
TCGA-56-8305-01A-11R-2296-07	0.0158667029440012	0	0.0955299691787002	0.0170351053471415	0	0.141286269178888	0	0	0.00670403256790446	0	0.023157460455807	0	0	0.458465259642141	0.0498134822975256	0.169767956472761	0	0	0.022373761915131	0	0	0	0.056	0.12633030985447	1.07521312860605
TCGA-85-A4PA-01A-11R-A24Z-07	0.393542678189069	0.0330882397265594	0.0490932956811877	0.0909446287371655	0.0339269518919309	0	0.0212624747793622	0.0970491709494501	0.144332229901547	0	0	0.00894546530640277	0	0.0756234912166338	0.00242041617930655	0.0253299218739408	0	0.0195010271052207	0.00494000846222351	0	0	0	0	0.477218163966201	0.884514437151749
TCGA-52-7622-01A-11R-2125-07	0.130583524463533	0	0.0598495174288197	0.0285363150370613	0	0.191547668804725	0.0447601896530547	0.0482756470724878	0.014645507076428	0	0.0521548316192092	0	0	0.146145242272431	0.0813586683827282	0.110582413540597	0.0336864304933877	0.00205319273031501	0.0468683073131938	0	0	0.00895254411202927	0.013	0.267144590640887	0.972402175922993
TCGA-MF-A522-01A-11R-A262-07	0.00506587109897834	0	0.011333760146522	0.246517296221812	0	0.0800338072829139	0.154694121870782	0.0591689442295445	0	0	0.111887646382322	0	0.0221569461433125	0.0523045137419757	0	0.0623505701908641	0.0252160331076915	0.0942734345838455	0	0.0589532134812114	0.0095362411908187	0.00650760032740687	0.041	0.145004119292366	1.03747757467497
TCGA-58-A46L-01A-11R-A24H-07	0.110927837413842	0	0.0382315657244308	0.161771757556312	0	0.223511368196808	0.0364959151566041	0.0625405414795726	0.00558777387249132	0	0.000368873351824864	0.0183622047537925	0.00092925544622315	0.110312689605849	0.0724451480264158	0.0950308384928752	0.0409533180524732	0.00101702227464081	0.0215138905958449	0	0	0	0.024	0.20563152791911	1.00530850631918
TCGA-85-8664-01A-11R-2403-07	0.113819248793062	0	0.0234897119605838	0.126928169881755	0	0.0554410195647549	0	0.0745699475006898	0.082038486015752	0	0	0.0615026643499334	0	0.383202857092286	0.0510369365162491	0.0153273280204547	0	0	0.0105396188731651	0	0	0.00210401143131411	0	0.533906779040477	0.845940276007962
TCGA-63-A5MV-01A-21R-A26W-07	0.165359047900516	0	0.133263527363854	0.0154594882922467	0	0.128734257333495	0	0.0406921597707612	0.036681152689747	0	0.0342692912835762	0	0	0.197627542173852	0.0105644880693169	0.171284159116141	0.0270427878496066	0.0183448822643247	0.0155502302096947	0	0	0.00512698568286815	0.003	0.372275541309849	0.931698144471899
TCGA-21-5784-01A-01R-1635-07	0.0507520311360378	0	0.144335139311062	0.142027458168038	0	0.0565574879742083	0.0375959836124818	0.0387123201323902	0.0250603466549361	0.0157214847743631	0	0.0220991356701319	0.0674943197389823	0.0114379203584654	0.0697485275716613	0.135062646603673	0.0696883021511682	0.0167922575160221	0.0597472800237725	0	0	0.037167358602606	0.00800000000000001	0.326134208890637	0.947410929920274
TCGA-22-5479-01A-31R-1949-07	0.137494225734927	0	0.168857194166802	0.130080789608935	0	0.0581188425338575	0.0355815521796614	0.0398909133108815	0.0175652659581856	0	0	0.0399111376415551	0.0120602977425224	0.0793129598758175	0.128345515503379	0.0461724279720885	0.065700089183288	0	0.0373301800346673	0	0	0.00357860855343308	0.003	0.379320158205835	0.929608428570123
TCGA-33-AASJ-01A-11R-A405-07	0.222546996198727	0	0.203723485075263	0.0717623077504708	0	0.0838472062751475	0.0972540069813701	0.0365925099631254	0.0144546521530718	0	0.0446272587261832	0	0.00734515164669804	0.0934273986969244	0.0394004844814884	0.0402362948842913	0.00357658026764294	0	0	0.0291212945282981	0.00803480514148783	0.00404956722980945	0.001	0.459519530329959	0.890230063847372
TCGA-18-3414-01A-01R-0980-07	0.145930838924774	0	0.0439758995589416	0.167269050686418	0	0.195120853095735	0.0115522239523989	0.0680095041312314	0.0185793067270427	0	0	0.0116027633190926	0	0.0174070504987739	0.0538277137104042	0.0173141498655533	0.0656508242198507	0.0184776708434649	0.0403989679210718	0	0	0.124883182545247	0.018	0.235286169069912	0.994390218732684
TCGA-77-8007-01A-11R-2187-07	0.0484089080250917	0	0.00534612266089585	0.0954554745450806	0	0.150489944166101	0.02277961908111	0.0116503781751449	0.044699936178364	0	0.0211237809422621	0	0	0.312433859410742	0.0457617625166923	0.181160116789526	0.00526958801019728	0	0	0.026866279759797	0.00143685383178905	0.0271173759072065	0.11	0.0805763762086283	1.06934300062799
TCGA-NC-A5HH-01A-11R-A26W-07	0.0552617397915803	0	0.0303003091196505	0.206369069487423	0	0.054167466397422	0.0353572437548807	0.200025953025503	0	0	0.0408514507460815	0.0298505337111198	0	0.0735991999050834	0.133791074274696	0.0955484894141247	0.0448774703724356	0	0	0	0	0	0.069	0.115592763462308	1.05600877253116
TCGA-77-8150-01A-11R-2247-07	0.115364428675564	0	0.0178203358174429	0.221056178879731	0	0.0593186899270744	0.115554996463233	0.0768420517275632	0.0398441635363459	0	0.0183955926612136	0	0.0111280344774043	0.119894274852927	0.0709024889282889	0.0721159349130719	0.0329621067590134	0	0.0266493341542969	0	0	0.00215138822682929	0.027	0.188040254581692	1.00972932115349
TCGA-56-8628-01A-11R-2403-07	0.133977273991978	0	0.0345086055460404	0.0733681332774594	0	0.265280274107096	0	0.0320304962754582	0.0294662745013579	0	0.00482919185872269	0.011851523390998	0	0.202589393500609	0.0512308713511014	0.124625906027662	0.023704594261882	0	0.00785770921296486	0	0	0.00467975269666934	0.024	0.203673134540511	1.00684621178483
TCGA-85-8277-01A-11R-2296-07	0.0152735504155824	0.000392189709510345	0.0548990173454715	0.173161809368871	0	0	0.0459714576256519	0.0947210711627231	0.0465009560573671	0.0307002286388127	0.0447166573339117	0.0205011209722399	0.00262508955973006	0.141558814870532	0.163248242240006	0.0759543621250272	0.0297673027142785	0	0.0519172733943849	0	0	0.00809085646589924	0.082	0.103965355540593	1.05364954764995
TCGA-34-2596-01A-01R-0851-07	0.169306836742691	0	0.0947001365097504	0.0824012553235239	0	0.199584111980264	0.00139193199719076	0.0868847620287917	0.00892191488544847	0	0.0492043589703276	0	0.00690529055087937	0.0905557339024505	0.0694444053555877	0.0944635036304845	0.00043285158137537	0.0201522109512446	0.0103825484038631	0	0.000871619162344808	0.0143965280237815	0.00800000000000001	0.324643174851039	0.953778833846615
TCGA-43-5668-01A-01R-1635-07	0.0548806684472811	0	0.00613077403960153	0.16500135990834	0	0.0870506364199665	0.0169992538846309	0.0642613246283018	0.0425668320950505	0	0	0.0294618245539947	0	0.287620490473132	0.0875616758127995	0.126383129262027	0	0	0.0320820304748736	0	0	0	0.094	0.0926954882283912	1.06085004623195
TCGA-39-5011-01A-01R-1443-07	0.112526427760932	0	0.0445781673036136	0.0731508972394227	0	0.165715268822536	0.0418058531687705	0.0860840023221238	0.0291799034756826	0.0392599780953293	0.0141307228507312	0.00412273945057518	0	0.0539999354891593	0.134697896723402	0.128233236522301	0.063266516055868	0	0	0	0	0.00924845471955196	0.023	0.209766951886948	1.0027948717325
TCGA-33-4547-01A-01R-1201-07	0.22149275395551	0	0.182821125563694	0.0317490421043924	0	0.171637510422192	0.0222389194408632	0.0247747260341463	0.0179932737181195	0	0.0246504754434974	0	0.0201488860424799	0.0295285558223827	0.0236091410682799	0.0850403619869958	0.0525085146871041	0.024393101728032	0.0297777067538294	0.0202711545440227	0	0.0173647506844585	0.001	0.447913248707467	0.894812782398009
TCGA-68-A59J-01A-21R-A26W-07	0.0246204886971013	0	0.0111036655470223	0.205056182965825	0	0.0108501660170184	0.166366057522087	0.0651828980097656	0.00499882939127472	0	0.0823839003175619	0.00844559327649242	0.0434681343429381	0.0282776012905359	0.128487133920624	0.0760706394018488	0.0610406973797843	0.0644412736688463	0.019206738251275	0	0	0	0.1	0.0867471899230571	1.05828344625695
TCGA-77-8140-01A-11R-2247-07	0.204707111119589	0	0.165178471493259	0.148681447806142	0	0.0770612127437763	0.0143589412981822	0.0896936531860909	0.0225590009324704	0	0.0369080886249438	0	0.0335575058629004	0.0452952264461272	0.0220428259936761	0.00671955592268577	0	0.0256247388400314	0.0378410880733542	0.0480661808645917	0	0.0217049507921792	0.001	0.431449004919787	0.904488016471274
TCGA-85-6175-01A-11R-1820-07	0.0211315794872911	0	0.00561818295220284	0.073041555899486	0	0.21810751837828	0	0.0189759670292355	0.039297561364397	0	0	0.0554854433100243	0.00655731217399202	0.0662000369542533	0.0819856890394495	0.130119001876546	0.203931750242608	0.00856218638756875	0.0709862149046668	0	0	0	0.264	0.0285513488868691	1.06765717925271
TCGA-60-2726-01A-01R-0851-07	0.0973078663169819	0	0.0796466407030228	0.188254748515854	0	0.18993479782642	0.0735911243436603	0.0560916950860924	0.0380419611560923	0.0169618220195097	0.0149197550117541	0	0	0.0389405612880798	0.104978374552017	0.0351174967159	0.050146686457702	0	0.0160664700069129	0	0	0	0.014	0.25884163851179	0.988170057675054
TCGA-66-2790-01A-01R-0980-07	0.113371593337202	0	0.0809294995645508	0.186090555480584	0	0.166029409713072	0.00876641026402624	0.0262457515364866	0.028875582494929	0	0	0.0271606948237573	0.00676502787996425	0.0809713038336693	0.152301663104991	0.0617582734365066	0.011007837599391	0.00718708458357558	0.0396457133209805	0	0	0.00289359902631372	0.015	0.243416254922546	0.995567206648132
TCGA-33-4538-01A-01R-1201-07	0.124317673175338	0	0.0516047534101226	0.142328192913217	0	0.0988563052967903	0.0431095379293205	0.0591748461357417	0.0141636327143247	0	0	0	0.044042178142002	0.040435516411883	0.119173245421047	0.0956896765345339	0.094840462246656	0	0.0515412244746598	0	0.0134970978278021	0.0072256573665619	0.017	0.240877626938854	0.982870509712262
TCGA-22-4594-01A-01R-1201-07	0.0840315982100235	0	0.295881666093642	0.0909429087991204	0	0.123850370196412	0.0467461755706476	0.0403817145583172	0.0243714107853862	0	0.0224040896544224	0	0	0.0566639515456682	0.0696989002124772	0.06686162335064	0.0607456019240899	0	0.00208413067001722	0	0	0.0153358584291364	0.001	0.450698726035334	0.897684792251899
TCGA-85-8582-01A-21R-2403-07	0.198411105212677	0	0.0909967254083681	0.0501577029197581	0	0.149764728573184	0	0.0253329043036203	0.0528704937501835	0	0.0254352982617543	0	0	0.249491660541188	0.0752049432376813	0.0525891457935996	0	0	0	0.0251546991651989	0	0.00459059283278717	0.00700000000000001	0.329049742302611	0.954006986558837
TCGA-77-8131-01A-11R-2247-07	0.0478364947437276	0	0.0469787356379869	0.0640888253025157	0	0.114036649498208	0	0.122325286746748	0.0478650367354301	0	0.00957239838800331	0.00861555080731261	0.00999967981540126	0.337435595240786	0.0744994664476564	0.0716551310089827	0.0135387176144189	0	0.0251455997323356	0	0	0.00640683228048768	0.055	0.127632769852529	1.04646582765361
TCGA-98-A53A-01A-11R-A262-07	0.158796158672696	0	0.131374621994128	0.109125188127308	0	0.157097397544626	0.0490003847495289	0.0401404388741613	0.0207732181499933	0	0	0.0676271005673371	0.0208657494018173	0.052618194028381	0.0394608997265201	0.0748679930742454	0.0107717600189199	0.00416810425124501	0.0633127908190928	0	0	0	0.004	0.358411260338199	0.938074649107955
TCGA-92-7341-01A-31R-2045-07	0.165179556219144	0	0.0477329869520495	0.0287374771557139	0	0.237136954736669	0.0190947736835359	0	0.0239862035483456	0	0.0231616895941918	0	0	0.238502958406231	0.0265911074200639	0.135187455440411	0	0.00602405813843572	0.0242259041605443	0.0166048347524212	0	0.00783403979224409	0.015	0.244749003427556	0.987849483117132
TCGA-79-5596-01A-31R-1949-07	0.124535031510708	0	0.0518754522382421	0.0664168236186812	0	0.193565607523165	0	0	0	0	0.0183716781762107	0.0255954392610722	0	0.366215016280143	0	0.0994658439583345	0	0.0481014491950305	0.00585765823841261	0	0	0	0.016	0.241045544652265	0.999431770348593
TCGA-77-8144-01A-11R-2247-07	0.00450691183878902	0	0.00852817633640937	0.0739309360940916	0	0.324949849726478	0	0.0113280458381107	0.00665880839250457	0	0.0563336885399123	0	0.00677694295848442	0.254524074816239	0.0772519890989285	0.0420348316429194	0.0281593739065722	0	0	0.0907965224802256	0	0.014219848330335	0.157	0.0571838432470255	1.07900259276408
TCGA-63-A5MU-01A-11R-A26W-07	0.0024764096299192	0.00926358315132362	0.138692314335461	0.037325318501131	0	0.164763253470297	0.0106423439148809	0.145543924354587	0	0	0.0391639768019539	0	0.00489617187411375	0.0157314915143064	0.0856642768353811	0.0481006797935147	0.02964508618418	0.108057245881249	0.146320956439055	0	0	0.0137129673186465	0.021	0.219030794791141	0.996820673977163
TCGA-77-A5GH-01A-11R-A27Q-07	0.131708875573482	0	0.0856465684164857	0.0492658292135031	0	0.257377958880475	0.0391905034447847	0.0316447942229065	0.0194737278145584	0	0.0103033316640476	0.033804636407663	0.00692851542675462	0.0673974562985271	0.096858431208515	0.0662623350814123	0.0416715935247138	0	0.0475569369844958	0	0	0.014908505837676	0.011	0.287916467880936	0.967082826819078
TCGA-34-8456-01A-21R-2326-07	0.0947129707994694	0	0.08808736729318	0.0728800335747952	0	0.262061691549277	0.0127794970622731	0	0.020470132241006	0	0.0315192531135432	0	0	0.236014106753432	0.0218514311169547	0.0879142340844042	0.0158052447979996	0.00270310780998624	0.0532009298036789	0	0	0	0.018	0.237190251536301	0.990672152591511
TCGA-63-A5MP-01A-11R-A26W-07	0.131279308389672	0	0.0826032176874796	0.108967078596306	0	0.186124712301087	0.026085443901975	0.0394459550982542	0.0164371416432762	0	0.00657850193857663	0	0	0.175110157422	0.0647669280814089	0.140188163990739	0	0.00367215561346792	0.0119564783042703	0	0	0.0067847570314872	0.00900000000000001	0.30461058850613	0.960917898713786
TCGA-94-7557-01A-11R-2125-07	0.0705159243638952	0	0.0333053537678207	0.0297095581688099	0	0.0602586654265473	0	0.046037373914809	0.0269577516769933	0	0	0.0345038808437121	0	0.460521649908993	0.0571054587121848	0.0894466538028005	0.0245032935179798	0.0189277140025441	0.0313765300882038	0	0	0.0168301918047064	0.032	0.173595492175122	1.04387541646543
TCGA-22-4596-01A-01R-1201-07	0.0995733424255651	0	0.0674453184415565	0.0669347214462903	0	0.217687534372849	0.0208164591324352	0.00331684017477581	0.0292121641685754	0	0.0377152488437997	0	0.0104169051543528	0.064335683038726	0.0533984263842724	0.126836994023737	0.110119983174515	0.0228414967948077	0.0511045165200588	0	0	0.0182443659036827	0.015	0.24449692240372	0.979041885988838
TCGA-22-5480-01A-01R-1635-07	0.0403541437796846	0	0.00378196616587466	0.0327870276363833	0	0.221215599495538	0.0405887473828728	0.0980396401111147	0.122575226518331	0	0	0.0179308796184889	0	0.164765498582815	0.164913752553099	0.0429004905611512	0.00803957494749446	0	0.0410057304135918	0	0	0.00110172223356037	0.114	0.0756434378144216	1.07691546350898
TCGA-85-8070-01A-11R-2247-07	0.121636263925944	0	0.303527828930466	0.169236253450885	0	0.0247641945247385	0.0407666490318123	0.0871608568590362	0.0430421561219795	0	0	0	0.0432371702482288	0.0776953276143656	0	0	0.00352005260909397	0.0782250821101018	0.0043310058342098	0	0.00285715873913869	0	0.001	0.446857224348483	0.905615436908975
TCGA-94-7033-01A-11R-1949-07	0.128155026758559	0	0.0808584589605084	0.0607552415654822	0	0.0856147691883454	0.00145351563977064	0.126495651700676	0.013058595964798	0	0	0.08914838168539	0.00645088281862772	0.0629671657599591	0.0863305774693182	0.0391873651780817	0	0.1357843155939	0.0817597482950555	0	0	0.00198030342152879	0.013	0.270708568072842	0.97786435185616
TCGA-66-2727-01A-01R-0980-07	0.0940942725702048	0	0.0939254140598855	0.101943528859352	0	0.097117887833503	0.0658313628418943	0.0382237063145133	0.0071516384537033	0	0.0163726925939351	0	0.00791355868850244	0.039175118987245	0.0909989189658865	0.153869697983067	0.114578421308177	0	0.0634254115353684	0	0	0.0153783690047624	0.012	0.2830876784861	0.963767807572945
TCGA-21-1072-01A-01R-0692-07	0.0785733349907168	0	0.0407278227720527	0.0338758820569601	0	0.258470040742075	0.0553704974557008	0.0146850343557345	0	0	0.0424172879638489	0	0.0126216169453639	0.0526597519547685	0.0704840712314952	0.142675247818976	0.0510824645482694	0.0527214905496515	0.0282125918102295	0	0.0221417666133772	0.0432810981907796	0.033	0.168797631691988	1.00830793539015
TCGA-85-A53L-01A-21R-A26W-07	0.0323813738122432	0.0329236540889925	0.00330418690597799	0.0552412337695401	0	0.297755936271842	0	0.00805458141439857	0	0	0.0441865550616134	0	0	0.26500152900581	0.0150255385427377	0.0538905348256213	0	0.088309387150664	0	0.10392548915056	0	0	0.111	0.0790623353980739	1.06501791667322
TCGA-46-6026-01A-11R-1820-07	0.0942797007818548	0	0.0104218069537582	0.117648417135668	0	0	0	0.0279294392630044	0.0564120957656259	0	0.0931525686932922	0	0	0.456904959891702	0.0542736187993107	0.065227746558356	0	0	0.0195844585333301	0	0	0.00416518762409793	0.027	0.188608032448177	1.03473471388538
TCGA-90-A59Q-01A-11R-A26W-07	0.139683971719587	0	0.118976298441791	0.159630615181829	0	0	0.118078281966255	0.0621387677848241	0.034449586479208	0	0.013219252076366	0.0209286326128532	0	0	0.0625780467135562	0.0626883117875708	0.0321832217294567	0.00665588042953852	0.0753385056139686	0	0	0.0934506274631958	0.003	0.37412750954347	0.928153397964802
TCGA-34-5241-01A-01R-1443-07	0.0748382651421594	0	0.0149980520595681	0.106031042744343	0	0.229155806995394	0.0631719353144434	0.032722171445766	0.0176644238758762	0	0.0386694245935554	0	0.00939956611474521	0.031416670610404	0.0931599167546125	0.138115490065634	0.0659077605496918	0.00377479249470106	0.046768615642004	0	0	0.0342060655971025	0.0629999999999999	0.121047358576495	1.03169829612907
TCGA-34-5928-01A-11R-1820-07	0.0856078005714264	0	0.00643524201952152	0.0726255153955939	0	0.261935947549275	0.0112276865820268	0	0.0099882534625273	0	0.0451426321962655	0	0	0.240919235141832	0.162973356176422	0.0652811763693851	0	0	0.0144349954778707	0	0	0.0234281590578537	0.027	0.188545027954318	1.02244607152112
TCGA-22-4605-01A-21R-2125-07	0.027521341796286	0	0.0262675602502713	0.0284067254216668	0	0.0903499861351595	0.0338856091083416	0.0174447085752233	0.000304559189366761	0	0.00559851076137907	0	0	0.435919188702352	0.0236425859099274	0.244469808494067	0.0128840916448725	0.0204053855343715	0	0.0253059904820093	0	0.00759394799470599	0.13	0.0669767616031517	1.10943366592549
TCGA-85-A4CN-01A-11R-A24H-07	0.0578602266481473	0	0.0537959457083576	0.189542722580459	0	0.213055748889134	0.0118420652446896	0.0342127301526054	0	0	0.0301661387952782	0	0	0.164393855165807	0.0473555512951992	0.144094289401282	0.0241586625736023	0	0	0.0295220635454394	0	0	0.037	0.152249466591743	1.02887864606887
TCGA-O2-A52V-01A-31R-A262-07	0.0733080417190723	0	0.00267366911509604	0.0392743660283879	0	0.248959974826981	0	0.0280820427651789	0.0160833238265823	0	0.04950924114197	0	0	0.24917284824712	0.0275176106859678	0.125653291098598	0.0292620835967173	0.0415554597641635	0	0.0617747467919125	0	0.00717330039225285	0.107	0.082602447862577	1.05756454140886
TCGA-21-1071-01A-01R-0692-07	0.0430268812694461	0	0.00331681342946679	0.0748044539007695	0	0.151004602242186	0.0519172571079044	0.0183575009371604	0	0	0.0909029919351675	0	0.0041379180243376	0.208796525761559	0.145075072652477	0.128266921471715	0.015346065628375	0	0	0.0225099756893215	0	0.0425370199501142	0.197	0.0427820355454943	1.08022021209375
TCGA-39-5022-01A-21R-1820-07	0	0.012132930159246	0.103114258153026	0.199266027966092	0	0.0217184788544813	0.0943436160901673	0.0488113672171854	0.0406229320169651	0.0589220364426722	0.00583140465236058	0	0	0.100250817537458	0.158875382942788	0.0906442539453827	0.0397547699814607	0	0.0257117240407147	0	0	0	0.027	0.192583727947324	1.0144061187363
TCGA-21-1076-01A-01R-0692-07	0.0601239073990875	0	0.0333681107159654	0.0530375640401718	0	0.131395089948827	0.0418586829754281	0.0397686276876968	0.0315794451056356	0	0.00734052145808795	0	0	0.276154880878565	0.0980435008002545	0.129835563964344	0.0184466272089716	0	0.069679497058536	0	0	0.00936798075842816	0.048	0.136076557491157	1.03334102777271
TCGA-85-7699-01A-11R-2125-07	0.018926528056337	0	0.00575430917573448	0.28356298671573	0	0	0.086708323570908	0.0804461141311554	0.0918349124093428	0	0	0.0196059905479876	0	0.14893620978012	0.122073456566582	0.102505754187404	0.0160160312341402	0	0.0175446446074992	0	0	0.00608473901705968	0.166	0.0539878754459597	1.08136599272947
TCGA-33-AASB-01A-11R-A405-07	0.000998927433473812	0	0.0295794369318413	0.00388239833839203	0	0.132214885555576	0	0.137735211234607	0.0456325854651457	0	0	0.0592654084562185	0	0.415077520355516	0.0303720863616731	0.0578889988385371	0.0301362422473733	0.0235296901791428	0.0288106861059416	0	0	0.00487592249656156	0.138	0.0644282524005887	1.08805172544637
TCGA-37-5819-01A-01R-1635-07	0.0390411770008399	0	0.0452878194844203	0.201868656244125	0	0.0733391419701188	0.0761347797719098	0.153826431483979	0.110594823018584	0	0.00989233573127495	0	0.00452087676905508	0.0907740164178501	0.104225082407396	0.0617750397744813	0.0147146232921129	0	0.0140051966338533	0	0	0	0.074	0.112248349072195	1.05882334431604
TCGA-85-8276-01A-11R-2296-07	0.0873199797332421	0	0.136585658748059	0.103944490032834	0	0.114311927561535	0.0408250098396761	0.0566573725615634	0.0409462576260633	0	0.0200611087154149	0.0019667770212741	0	0.195910438026517	0.0817900713755482	0.0955227638400219	0.0124278227106618	0	0.0117303222075899	0	0	0	0.00800000000000001	0.324839776714805	0.952832655700073
TCGA-66-2789-01A-01R-0980-07	0.0978251534694753	0	0.0309089278222771	0.025629818649689	0	0.188798396345953	0	0.0305764764061883	0.0067431067555406	0	0	0.085496932207406	0.0145250306053584	0.152759683506811	0.0661250831797803	0.133028935716926	0.0213499533334902	0.000224378016670372	0.127438063327781	0	0	0.018570060656654	0.035	0.158348340467879	1.0150899342297
TCGA-56-5898-01A-11R-1635-07	0.0569865460889594	0	0.0517513594516049	0.0850313186111543	0	0.125405458287763	0.0122820476107866	0.0602680235031286	0.0341847977870298	0	0	0.0240340974200484	0.00488991559486762	0.117818990758527	0.0789879876529978	0.208794007137841	0.0765904804405865	9.91174436019334e-06	0.0533931748432108	0	0	0.0095718830671345	0.033	0.166721060594165	1.01172616419215
TCGA-22-4601-01A-01R-1443-07	0.132080520409689	0	0.12652877533027	0.10014566695514	0	0.0920883918045047	0.0440755669775204	0.0851681041561137	0.0127723501665627	0	0.0138744667524776	0.0118036980456901	0.00543060951400778	0.0176946654910993	0.0372771006251851	0.129947112967354	0.0748870355288708	0.0759870999749775	0.030927952026162	0	0	0.00931088327437465	0.003	0.371427818622115	0.928958345338191
TCGA-56-A4ZK-01A-11R-A262-07	0.0841317958847867	0	0.0442752076007761	0.0723056039805859	0	0.0578632641875212	0.0267285744985253	0.0380293591795725	0.0222562880113532	0	0.0233392278555705	0	0	0.260404088316774	0.125574053039465	0.159133913188945	0.0303102237085935	0	0	0.0452469679736988	0	0.0104014325738326	0.033	0.168448734100956	1.02596431363143
TCGA-66-2771-01A-01R-0980-07	0.0719104547895373	0	0.184380212853191	0.150617507009157	0	0	0.0760216903509024	0.0661512853516172	0	0	0	0	0.00938528595533689	0	0.0825058781924551	0.178776545671243	0.0692583804015667	0.0114788642778038	0.0285254797451202	0	0	0.0709884154020691	0.003	0.368802701891744	0.931200858244086
TCGA-85-A50M-01A-21R-A262-07	0.0715865811691907	0	0.0756252427931228	0.0474699624403127	0	0.266800110800967	0.00739519398343077	0	0.00484315794223107	0	0.0694799333572038	0	0.0122811791936279	0.238054131612241	0.0135463687940128	0.0767670502208428	0	0.0406596624093578	0	0.0667996663372553	0.00145321652385326	0.0072385424223503	0.028	0.185370224038416	1.01263478247687
